word,frequency
AI,10
開発,9
Claude,7
Code,7
自動,6
AWS,5
Next,5
js,5
初心,4
してみた,4
環境,4
CLI,3
構築,3
連携,3
完全,3
ガイド,3
なぜ,3
した,3
──,3
サイト,3
方法,3
基礎,3
まとめ,3
経済,3
無料,2
生成,2
った,2
Drive,2
コーディングエージェント,2
検証,2
実践,2
Docker,2
Google,2
システム,2
設計,2
Agent,2
MCP,2
理解,2
入門,2
なのか,2
個人,2
API,2
`/,2
技術,2
になる,2
フロー,2
モーダル,2
入力,2
拡張,2
RAG,2
実装,2
評価,2
でも,2
共通,2
マクロ,2
だけでも,2
処理,2
AgentCore,1
Runtime,1
候補,1
毎回,1
ってしまう,1
原因,1
ブックマークレット,1
document,1
write,1
かない,1
事例,1
回避,1
SELECT,1
ER,1
ツール,1
JOIN,1
解析,1
会議,1
にした,1
録音,1
要約,1
Git,1
push,1
全部,1
Enter,1
キー,1
わる,1
全実,1
BARAX,1
受託,1
けた,1
結果,1
最後,1
ったのは,1
自分,1
だけだった,1
ボランティアスタッフ,1
として,1
JAWS,1
DAYS,1
ってきた,1
OpenCode,1
vs,1
