word,frequency
AI,15
Claude,14
設計,9
Code,8
API,7
った,7
した,6
自動,5
機能,5
開発,5
エンジニア,5
ツール,5
方法,4
Docker,4
個人,4
スキル,4
して,4
完全,4
実装,4
md,4
言語,3
Python,3
アプリ,3
追加,3
Supabase,3
環境,3
Amazon,3
日本,3
Anthropic,3
える,3
プロジェクト,2
Proxy,2
経済,2
入門,2
JavaScript,2
れた,2
ダウンロード,2
手順,2
ログイン,2
問題,2
Opus,2
してみた,2
見積,2
GPT,2
見抜,2
拡張,2
Cowork,2
階層,2
理解,2
ける,2
CLI,2
運用,2
コスト,2
本当,2
技術,2
判断,2
Bedrock,2
ORDS,2
REST,2
データ,2
DB,2
エラー,2
Gemini,2
つの,2
IBM,2
備忘,2
Embedding,2
整理,2
最大,2
SVG,2
時代,2
Desktop,2
しい,2
構築,2
してる,2
js,2
対応,2
無料,2
可能,2
ゼロ,2
Skills,2
パターン,2
IETF,2
エージェント,2
取引,2
って,2
ガイド,2
会議,2
記録,2
みを,2
オレ,1
たち,1
コード,1
かせる,1
前編,1
）—,1
流儀,1
抽出,1
自作,1
プログラミング,1
