word,frequency
AWS,6
技術,6
開発,6
運用,5
Kubernetes,4
ってみた,4
理解,4
管理,4
本気,3
GAS,3
拡張,3
機能,3
AI,3
まとめ,3
re,3
Invent,3
レポート,3
して,3
対応,3
視点,2
OCI,2
Batch,2
AgentCore,2
エンジニア,2
セキュリティ,2
逆翻,2
った,2
for,2
Transit,2
Gateway,2
初心,2
える,2
した,2
的負,2
Chrome,2
Identity,2
Web,2
state,2
理由,2
個人,2
最近,1
自分,1
がしていたのは,1
作業,1
であって,1
ではないと,1
づいた,1
intra,1
mart,1
コピー,1
新規,1
対象,1
にする,1
手法,1
SRE,1
整理,1
GKE,1
信頼,1
性設,1
サービス,1
Service,1
Bedrock,1
OpenAI,1
Agents,1
SDK,1
わせて,1
ってみよう,1
Japan,1
Jr,1
Champions,1
これまでの,1
活動,1
やってきたこと,1
これからなど,1
くまでの,1
軌跡,1
未経,1
入社,1
到達,1
するまで,1
バイオハザード,1
アンブレラ,1
をどう,1
間違,1
えたのか,1
」—,1
家族,1
カード,1
サイト,1
Windows,1
PostgreSQL,1
pg,1
dbms,1
stats,1
ビルド,1
あの,1
QGIS,1
アニメーション,1
にしよう,1
永遠,1
