word,frequency
した,17
方法,10
AI,8
React,8
開発,7
での,7
コンポーネント,6
自動,5
Amazon,5
Atomic,5
Design,5
用性,5
げる,5
Claude,4
して,4
AWS,4
使用,4
Aurora,4
整理,4
環境,4
支援,3
勉強,3
main,3
MCP,3
Python,3
vs,3
コスト,3
Connect,3
追加,3
設定,3
への,3
理解,3
データ,3
AgentCore,3
Jest,3
における,3
エージェント,3
GitHub,3
してみた,3
is,3
実装,3
PostgreSQL,3
作成,3
Agent,3
情報,2
安全,2
確保,2
static,2
void,2
変換,2
対処,2
Code,2
ユーザー,2
ツール,2
削減,2
関数,2
トレンド,2
ポッドキャスト,2
こう,2
YATA,2
Server,2
評価,2
MUSUBI,2
SDD,2
による,2
新卒,2
エンジニア,2
Google,2
Cloud,2
日記,2
RAG,2
という,2
機能,2
日本,2
初心,2
レイヤー,2
要素,2
個人,2
Git,2
参考,2
ブランチ,2
Memory,2
会話,2
with,2
the,2
Symbol,2
Bedrock,2
ログ,2
挑戦,2
ガイド,2
friends,2
アプリ,2
ReferenceError,2
fetch,2
not,2
defined,2
って,2
入門,2
タグ,2
える,2
