word,frequency
AI,18
Claude,12
Code,10
した,9
自動,5
してみた,5
生成,5
Bedrock,4
CLI,4
入門,4
開発,4
作成,3
Copilot,3
Python,3
実行,3
った,3
Amazon,3
エージェント,3
ツール,3
での,3
方法,3
時代,3
React,3
MCP,3
usr,3
サーバー,3
運用,2
レポート,2
Studio,2
AWS,2
構築,2
新卒,2
基礎,2
js,2
してみる,2
Gemini,2
Subagent,2
HTML,2
API,2
脆弱,2
修正,2
って,2
本番,2
Android,2
コード,2
解説,2
推論,2
戦略,2
モデル,2
loop,2
える,2
活用,2
週間,2
Microsoft,2
ガイド,2
デザインパターン,2
DB,2
──,2
実践,2
フレームワーク,2
対策,2
Cursor,2
エンジニア,2
env,2
本質,2
設計,2
、/,2
bin,2
AWR,2
として,2
原因,2
機能,2
ってみる,2
管理,2
グラフ,2
Antigravity,2
アプリ,2
アーキテクチャ,2
簡単,2
ログ,1
日次,1
オーケストレーション,1
トピック,1
フォールバック,1
いたい,1
ローカル,1
LLM,1
コーディングエージェント,1
RAG,1
わせてみた,1
Organizations,1
複数,1
アカウントコスト,1
通知,1
みを,1
Terraform,1
しか,1
けない,1
IBM,1
Bob,1
